date,A,B,C,D,E,F,Target
2016-7-4 17:00,2.9,3.359,3.512,291.35,289.882,19.912,4.090482
2016-7-4 17:15,2.696,2.9,3.155,280.977,277.32,18.179,2.427822
2016-7-4 17:30,2.798,3.206,3.41,276.593,277.265,18.143,1.5533
2016-7-4 17:45,2.492,2.594,2.696,276.752,275.821,17.354,1.922747
2016-7-4 18:00,2.696,2.696,3.002,284.778,282.237,19.075,2.044001
2016-7-4 18:15,1.017,0.971,1.472,273.044,258.498,12.642,1.290143
2016-7-4 18:30,2.135,2.084,2.186,297.488,302.803,18.403,0.884682
2016-7-4 18:45,0.869,1.778,2.237,325.59,330.42,27.157,1.128544
2016-7-4 19:00,1.574,2.747,2.951,326.588,329.946,30.348,1.080768
2016-7-4 19:15,0.297,1.931,2.186,329.56,328.688,29.822,0.867353
2016-7-4 19:30,0,0.446,1.217,329.576,353.097,68.816,0.822203
2016-7-4 19:45,0,0,0.372,329.596,353.054,68.602,0.841127
2016-7-4 20:00,0,0,0.966,329.583,353.067,68.692,0.825337
2016-7-4 20:15,0,0.595,0.743,121.881,353.705,69.382,0.868688
2016-7-4 20:30,1.574,0.223,0.446,72.312,353.827,69.073,0.872523
2016-7-4 20:45,1.727,0.297,0.074,115.021,353.921,68.938,0.87902
2016-7-4 21:00,2.339,1.778,1.296,127.786,113.124,6.189,0.909076
2016-7-4 21:15,3.359,2.798,2.288,143.008,120.174,5.992,0.859107
2016-7-4 21:30,3.563,3.053,2.339,158.125,133.543,6.139,0.689253
2016-7-4 21:45,3.104,3.512,3.308,163.078,142.214,6.278,0.769202
2016-7-4 22:00,2.696,3.257,3.104,180.014,159.778,6.142,1.090169
2016-7-4 22:15,0.924,3.053,2.39,149.925,155.626,6.088,1.049358
2016-7-4 22:30,1.374,1.532,2.951,100.681,136.924,6.188,0.997082
2016-7-4 22:45,2.033,1.982,2.798,125.177,158.335,6.099,0.914625
2016-7-4 23:00,3.869,2.543,2.543,162.216,182.542,6.362,0.887172
2016-7-4 23:15,2.39,2.084,2.543,158.447,189.002,6.874,0.833294
2016-7-4 23:30,2.033,1.37,0.994,105.957,140.153,7.856,0.933823
2016-7-4 23:45,3.257,2.441,0.818,129.258,155.363,6.075,0.988186
2016-7-5 0:00,3.665,2.696,0.074,138.558,155.562,5.892,0.81867
2016-7-5 0:15,2.9,1.472,0,148.433,154.83,5.881,1.049244
2016-7-5 0:30,2.339,1.319,0.074,159.407,156.678,5.917,1.012406
2016-7-5 0:45,2.033,0.85,1.068,153.34,176.986,5.954,0.990123
2016-7-5 1:00,1.778,1.472,0.818,162.057,166.586,5.912,1.158101
2016-7-5 1:15,3.41,2.798,1.982,161.748,160.086,5.814,0.952955
2016-7-5 1:30,3.359,3.665,2.9,165.669,162.976,6.185,0.941429
2016-7-5 1:45,4.481,6.011,4.787,152.213,156.494,6.411,2.943084
2016-7-5 2:00,3.002,4.889,5.246,145.704,153.885,6.456,8.034174
2016-7-5 2:15,4.022,4.583,4.583,130.815,146.717,6.478,7.873216
2016-7-5 2:30,5.144,5.654,5.501,139.202,135.67,6.483,7.291864
2016-7-5 2:45,3.869,4.532,4.226,140.045,129.898,6.241,2.066439
2016-7-5 3:00,2.441,3.563,3.716,135.181,139.115,6.235,2.001968
2016-7-5 3:15,1.402,2.441,3.767,130.89,133.615,6.46,1.293036
2016-7-5 3:30,1.778,2.696,3.308,141.463,136.567,6.271,1.43304
2016-7-5 3:45,2.237,2.747,3.41,146.98,138.278,6.209,1.954795
2016-7-5 4:00,2.645,2.951,2.951,162.328,151.134,6.095,1.286944
2016-7-5 4:15,3.104,3.002,2.186,163.934,129.419,6.056,1.014282
2016-7-5 4:30,3.308,2.441,1.88,165.312,130.696,6.736,1.091969
2016-7-5 4:45,3.461,2.492,1.319,168.768,141.542,6.691,1.104994
2016-7-5 5:00,3.002,3.053,1.931,166.382,152.398,6.266,0.945652
2016-7-5 5:15,3.512,2.747,1.778,163.594,153.86,6.431,0.95053
2016-7-5 5:30,3.41,3.257,3.002,165.114,148.362,6.314,0.929023
2016-7-5 5:45,2.849,2.288,1.931,161.968,154.934,6.255,0.922318
2016-7-5 6:00,1.88,3.41,2.339,146.071,159.247,6.323,0.891181
2016-7-5 6:15,3.206,2.9,2.288,163.516,151.056,6.368,0.938423
2016-7-5 6:30,2.798,2.849,1.676,151.43,148.027,6.28,0.932244
2016-7-5 6:45,3.359,2.237,1.472,160.372,157.202,6.238,0.911274
2016-7-5 7:00,3.41,2.441,2.288,157.152,143.485,6.3,0.825306
2016-7-5 7:15,3.002,4.124,2.594,145.16,145.786,5.972,0.84525
2016-7-5 7:30,2.747,4.073,3.155,156.1,155.124,6.357,0.829767
2016-7-5 7:45,2.237,3.308,3.002,146.95,158.372,6.207,0.798659
2016-7-5 8:00,1.523,0.399,1.049,47.193,110.056,5.838,1.63369
2016-7-5 8:15,2.9,3.716,4.277,55.335,53.316,4.111,27.835075
2016-7-5 8:30,3.308,5.093,7.337,109.502,94.333,7.233,71.45703
2016-7-5 8:45,4.277,5.858,7.082,101.959,95.444,6.691,71.331406
2016-7-5 9:00,2.9,3.461,4.328,136.894,122.715,6.409,52.78074
2016-7-5 9:15,2.951,3.206,3.563,139.917,127.264,6.221,59.215233
2016-7-5 9:30,3.104,4.583,5.45,93.165,87.297,6.785,103.28652
2016-7-5 9:45,3.41,4.838,6.113,96.393,92.982,6.805,133.78056
2016-7-5 10:00,3.716,4.073,5.603,93.16,89.127,6.936,125.29806
2016-7-5 10:15,3.971,4.685,5.348,106.269,98.305,6.675,117.81122
2016-7-5 10:30,3.461,3.92,4.634,128.579,122.508,6.404,105.282
2016-7-5 10:45,2.441,2.492,3.257,107.436,102.452,6.322,76.22535
2016-7-5 11:00,4.328,4.838,5.705,94.579,91.493,6.813,63.82628
2016-7-5 11:15,2.798,3.308,4.073,111.232,107.553,6.382,52.546833
2016-7-5 11:30,4.532,4.787,5.399,77.037,70.018,6.443,40.397396
2016-7-5 11:45,5.042,5.45,6.215,75.11,69.512,6.5,42.951027
2016-7-5 12:00,6.215,6.572,6.776,70.266,66.741,6.238,51.64381
2016-7-5 12:15,7.745,8.357,8.306,66.365,63.883,5.914,45.27377
2016-7-5 12:30,6.317,6.878,7.592,58.738,55.4,5.685,33.61164
2016-7-5 12:45,5.858,6.572,7.031,62.807,61.035,6.37,24.895538
2016-7-5 13:00,6.47,7.235,7.388,66.607,63.255,6.237,17.931946
2016-7-5 13:15,5.399,5.909,6.011,62.847,60.862,5.699,13.022064
2016-7-5 13:30,4.685,5.042,5.093,60.166,57.57,5.176,9.695995
2016-7-5 13:45,3.257,3.053,3.512,51.14,54.364,4.732,12.412439
2016-7-5 14:00,3.206,3.308,3.716,42.558,44.923,3.798,17.824114
2016-7-5 14:15,3.257,3.257,3.869,55.408,48.502,4.493,18.05931
2016-7-5 14:30,2.492,2.645,3.053,60.783,53.908,4.764,14.751338
2016-7-5 14:45,3.002,3.206,3.359,42.098,40.383,4.157,15.261044
2016-7-5 15:00,3.308,3.563,3.716,48.327,48.544,4.032,16.015966
2016-7-5 15:15,3.512,3.563,3.563,53.779,53.872,4.411,18.545738
2016-7-5 15:30,4.43,4.073,4.43,33.784,33.216,3.359,23.350185
2016-7-5 15:45,4.634,4.583,4.736,67.026,61.122,6.244,24.763988
2016-7-5 16:00,4.532,4.685,5.093,54.544,53.347,4.883,22.6482
2016-7-5 16:15,4.685,4.838,5.042,73.03,70.097,6.613,16.828981
2016-7-5 16:30,4.022,4.328,4.379,64.423,65.97,6.022,12.001857
2016-7-5 16:45,3.512,3.461,3.614,54.974,57.265,5.439,6.987332
2016-7-5 17:00,3.41,3.512,3.665,64.515,64.944,5.933,3.815967
2016-7-5 17:15,2.645,2.492,2.849,46.33,47.295,4.046,1.872584
2016-7-5 17:30,2.798,3.308,3.41,63.02,61.282,5.864,1.402534
2016-7-5 17:45,2.39,2.492,2.9,45.686,45.333,3.735,0.946338
2016-7-5 18:00,1.88,2.288,2.747,51.742,49.437,4.237,1.015503
2016-7-5 18:15,1.676,2.645,3.257,47.126,49.806,4.459,1.219423
2016-7-5 18:30,1.319,2.339,2.543,47.136,47.839,3.706,2.334396
2016-7-5 18:45,1.982,2.288,2.696,49.559,48.73,3.94,3.987945
2016-7-5 19:00,1.347,2.492,3.053,55.632,44.002,4.1,6.038464
2016-7-5 19:15,2.747,3.257,3.716,317.079,317.648,28.847,11.594854
2016-7-5 19:30,2.747,3.155,3.155,314.734,314.049,24.554,16.464258
2016-7-5 19:45,3.41,3.92,4.685,298.782,305.587,21.727,13.875773
2016-7-5 20:00,3.053,3.053,3.206,286.655,292.084,21.031,8.373131
2016-7-5 20:15,2.951,3.002,2.951,278.82,285.744,20.583,4.665265
2016-7-5 20:30,3.053,3.104,2.339,269.066,285.201,20.026,2.096439
2016-7-5 20:45,2.543,2.492,2.135,264.003,281.892,20.138,2.356709
2016-7-5 21:00,2.237,2.186,1.931,277.401,290.366,19.723,1.423268
2016-7-5 21:15,1.574,1.472,1.574,275.338,293.84,20.02,0.910737
2016-7-5 21:30,2.339,1.931,1.829,242.231,267.513,17.915,0.887995
2016-7-5 21:45,2.441,1.472,1.166,223.144,253.738,16.526,0.871723
2016-7-5 22:00,0.52,1.198,0.595,211.322,221.94,11.632,0.87342
2016-7-5 22:15,0.497,1.245,1.421,168.696,206.914,11.916,0.920321
2016-7-5 22:30,1.727,1.37,1.829,161.725,199.93,7.742,0.90907
2016-7-5 22:45,1.778,1.472,1.574,116.412,132.889,6.715,0.930915
2016-7-5 23:00,2.543,3.104,1.931,131.863,139.139,6.1,0.896377
2016-7-5 23:15,2.951,3.461,1.166,143.888,150.208,6.12,0.892412
2016-7-5 23:30,2.798,3.206,1.37,156.439,157.778,6.018,0.900544
2016-7-5 23:45,3.002,3.971,2.645,161.688,159.494,6.001,0.898602
2016-7-6 0:00,2.798,4.124,2.951,150.02,150.263,6.168,0.898834
2016-7-6 0:15,3.461,4.328,2.543,136.14,144.957,6.266,0.881058
2016-7-6 0:30,2.798,3.053,2.951,127.784,144.999,6.226,0.961272
2016-7-6 0:45,1.37,1.574,2.849,129.716,145.383,5.846,0.946866
2016-7-6 1:00,1.217,2.288,1.829,129.893,161.75,5.587,0.893438
2016-7-6 1:15,0.892,0,0,129.826,161.717,5.493,1.049009
2016-7-6 1:30,2.288,1.472,1.268,123.799,146.888,5.544,0.895489
2016-7-6 1:45,0.646,2.135,2.339,170.009,194.129,5.905,0.884554
2016-7-6 2:00,0.446,2.492,1.982,181.706,175.931,6.21,0.907474
2016-7-6 2:15,0,1.374,0.52,181.679,196.105,6.255,0.917366
2016-7-6 2:30,0.818,0,0.818,148.686,196.023,6.193,0.923375
2016-7-6 2:45,0.297,0,1.221,148.716,196.056,7.337,0.958262
2016-7-6 3:00,0,0.669,1.829,148.745,247.457,11.589,0.986058
2016-7-6 3:15,0,0,1.829,148.815,247.477,11.722,1.012085
2016-7-6 3:30,2.348,1.61,1.073,118.714,159.105,9.642,1.088355
2016-7-6 3:45,3.104,1.727,1.778,177.068,187.119,10.975,0.936822
2016-7-6 4:00,1.523,2.033,2.645,191.852,217.555,11.354,1.129528
2016-7-6 4:15,0.678,0.297,0.794,177.264,226.479,11.748,1.181756
2016-7-6 4:30,1.829,0,0.223,129.774,224.728,11.804,0.908806
2016-7-6 4:45,3.308,1.829,1.221,128.039,145.906,9.812,0.955588
2016-7-6 5:00,4.634,4.379,3.257,140.165,138.79,6.069,1.061847
2016-7-6 5:15,3.104,5.093,3.92,153.615,153.804,6.587,0.985987
2016-7-6 5:30,2.594,4.328,3.971,145.979,150.982,6.521,1.176168
2016-7-6 5:45,2.645,4.328,3.308,147.883,151.491,6.446,0.73997
2016-7-6 6:00,2.798,3.971,3.41,132.438,148.332,6.56,0.961766
2016-7-6 6:15,3.053,2.849,3.053,126.222,138.808,6.204,6.012615
2016-7-6 6:30,3.869,4.481,4.226,134.622,140.504,6.228,22.1722
2016-7-6 6:45,3.971,4.685,4.43,144.649,147.838,6.561,26.646473
2016-7-6 7:00,0.423,2.033,3.104,173.759,174.569,6.288,10.222602
2016-7-6 7:15,1.727,1.88,1.931,148.171,162.342,6.023,2.294153
2016-7-6 7:30,0.423,0.673,0.297,229.135,225.97,17.53,1.2224
2016-7-6 7:45,1.625,2.237,2.084,155.932,167.83,6.927,1.056811
2016-7-6 8:00,0,1.272,2.39,150.797,258.695,14.154,1.032004
2016-7-6 8:15,0.372,0.074,1.778,150.743,287.55,19.241,0.975213
2016-7-6 8:30,1.982,1.323,1.931,166.8,211.173,9.208,0.877356
2016-7-6 8:45,1.829,2.9,3.053,209.144,238.068,11.653,0.777418
2016-7-6 9:00,1.88,3.461,3.41,245.886,272.371,18.779,1.066264
2016-7-6 9:15,0.074,0,2.084,239.336,256.648,19.186,1.066324
2016-7-6 9:30,0.423,0.423,2.033,175.239,234.017,13.044,0.935821
2016-7-6 9:45,0.348,0,1.778,129.44,232.451,11.427,0.948421
2016-7-6 10:00,0.92,0,2.084,133.07,232.395,8.752,0.926354
2016-7-6 10:15,0.869,1.175,2.084,156.948,209.628,9.204,0.918708
2016-7-6 10:30,1.068,1.778,2.543,168.707,223.311,11.998,0.960054
2016-7-6 10:45,1.092,2.135,2.645,198.953,219.286,9.126,0.856044
2016-7-6 11:00,0.595,0,2.39,140.853,209.733,8.58,1.432627
2016-7-6 11:15,1.096,1.119,1.194,98.136,109.999,7.638,1.565861
2016-7-6 11:30,2.084,1.727,1.676,103.495,125.343,6.33,1.728411
2016-7-6 11:45,1.727,1.319,1.319,118.37,116.014,6.326,1.526817
2016-7-6 12:00,0.92,1.17,1.398,68.74,69.674,5.687,1.148926
2016-7-6 12:15,0.52,0.646,1.119,69.807,69.798,4.896,0.93431
2016-7-6 12:30,0.223,0.223,0.943,41.606,57.158,3.065,1.022604
2016-7-6 12:45,1.676,1.449,1.727,18.78,14.153,2.756,0.9979
2016-7-6 13:00,2.39,2.441,2.543,189.667,236.013,131.869,1.051158
2016-7-6 13:15,2.849,2.849,3.359,277.478,319.203,70.437,2.537941
2016-7-6 13:30,2.186,2.849,2.9,327.81,325.262,35.258,1.242606
2016-7-6 13:45,2.237,2.186,2.339,192.67,261.64,117.652,1.384195
2016-7-6 14:00,1.3,1.425,1.476,334.722,265.502,101.642,1.064386
2016-7-6 14:15,1.88,1.625,1.727,306.239,309.466,35.804,1.057952
2016-7-6 14:30,1.931,1.755,1.982,251.237,277.428,84.362,0.926825
2016-7-6 14:45,1.583,1.383,1.81,95.817,38.275,4.32,1.206921
2016-7-6 15:00,2.543,2.747,2.594,62.739,66.459,5.535,3.09289
2016-7-6 15:15,2.594,3.104,3.104,68.014,75.025,6.523,5.840014
2016-7-6 15:30,2.594,2.747,3.308,81.749,87.674,6.36,5.739849
2016-7-6 15:45,3.002,3.053,3.308,90.908,91.832,6.348,7.097358
2016-7-6 16:00,3.716,3.92,4.175,91.724,91.354,6.599,11.946421
2016-7-6 16:15,3.818,4.175,4.328,96.951,90.643,6.683,13.180754
2016-7-6 16:30,3.41,3.869,3.971,99.238,98.964,6.39,11.372098
2016-7-6 16:45,3.767,4.022,4.379,90.226,87.064,6.705,11.058352
2016-7-6 17:00,3.767,4.277,4.634,92.729,95.842,6.642,11.062178
2016-7-6 17:15,4.175,4.328,4.43,100.298,100.771,6.781,10.503434
2016-7-6 17:30,3.818,4.175,4.328,100.453,97.808,6.881,10.740473
2016-7-6 17:45,3.155,3.257,3.563,93.12,94.83,6.762,8.36362
2016-7-6 18:00,2.849,3.716,4.277,94.953,93.478,7.052,10.357064
2016-7-6 18:15,3.512,4.634,4.838,90.835,87.392,7.12,15.493321
2016-7-6 18:30,2.696,4.277,4.991,89.748,84.991,6.788,19.692911
2016-7-6 18:45,3.053,4.634,4.685,87.816,81.519,6.653,18.52671
2016-7-6 19:00,2.237,3.461,3.767,87.186,72.023,6.255,10.212794
2016-7-6 19:15,0.669,2.186,2.696,87.274,71.977,5.982,3.212622
2016-7-6 19:30,0.794,1.523,2.339,87.319,72.232,5.834,3.552282
2016-7-6 19:45,1.625,2.747,3.359,74.918,70.668,5.607,6.248902
2016-7-6 20:00,0,1.829,2.747,73.21,59.782,4.416,10.229324
2016-7-6 20:15,0.223,1.472,2.849,55.105,57.057,5.043,15.011001
2016-7-6 20:30,0.074,1.217,2.339,57.585,67.005,6.213,14.958649
2016-7-6 20:45,0.669,1.602,2.543,87.992,86.408,6.872,11.757689
2016-7-6 21:00,1.676,1.17,1.727,143.162,131.212,6.668,7.87978
2016-7-6 21:15,1.625,1.421,1.88,125.295,117.277,6.252,2.492327
2016-7-6 21:30,0,0,0.446,125.322,117.332,6.24,1.418328
2016-7-6 21:45,0.372,0,0.149,125.382,117.299,6.148,1.387783
2016-7-6 22:00,0.297,0.576,1.049,246.836,83.742,2.95,1.18943
2016-7-6 22:15,0,0.223,0.297,29.669,28.138,2.868,0.919358
2016-7-6 22:30,1.175,1.857,1.676,64.164,87.8,6.335,1.067772
2016-7-6 22:45,2.798,2.849,2.645,104.816,127.142,6.047,1.877877
2016-7-6 23:00,3.155,3.665,4.022,113.744,128.613,6.289,2.417532
2016-7-6 23:15,3.359,4.124,3.716,135.513,145.875,6.274,0.915718
2016-7-6 23:30,1.727,2.543,3.206,104.774,126.948,6.312,0.891692
2016-7-6 23:45,2.594,3.665,4.073,117.488,113.466,6.394,1.747843
2016-7-7 0:00,3.155,3.512,4.277,125.667,111.874,6.34,1.481513
2016-7-7 0:15,3.053,3.104,3.665,145.222,119.618,6.074,1.103188
2016-7-7 0:30,1.982,3.206,2.951,143.11,134.274,6.119,1.246636
2016-7-7 0:45,1.704,2.543,2.441,162.314,132.794,5.958,1.129463
2016-7-7 1:00,0.869,2.186,1.829,162.427,157.523,6.196,1.010614
2016-7-7 1:15,1.625,2.849,1.829,140.612,161.635,5.85,0.942095
2016-7-7 1:30,1.296,1.625,2.39,135.45,169.479,5.779,0.931883
2016-7-7 1:45,0.994,0,0.743,102.65,175.078,5.597,0.924335
2016-7-7 2:00,2.39,1.523,3.104,113.99,135.908,5.958,0.946549
2016-7-7 2:15,2.747,2.747,3.206,128.238,139.756,6.257,0.887386
2016-7-7 2:30,3.002,3.41,3.614,143.396,115.904,6.128,0.846497
2016-7-7 2:45,2.186,3.257,3.563,139.803,117.108,6.244,2.839363
2016-7-7 3:00,1.829,2.186,3.92,150.283,108.954,6.641,13.603268
2016-7-7 3:15,1.523,2.237,3.665,129.616,118.276,6.275,28.718248
2016-7-7 3:30,0.074,2.594,3.002,139.248,134.902,6.157,39.542316
2016-7-7 3:45,4.583,4.736,4.379,148.842,137.521,6.254,48.388725
2016-7-7 4:00,5.399,5.756,5.807,141.73,129.293,6.034,55.09038
2016-7-7 4:15,4.124,4.991,5.399,145.022,138.55,6.279,49.472904
2016-7-7 4:30,3.512,4.073,4.583,137.268,119.427,6.46,49.654415
2016-7-7 4:45,3.359,3.563,3.767,135.235,134.465,6.23,54.722122
2016-7-7 5:00,1.829,3.002,3.41,141.903,136.834,6.108,49.991825
2016-7-7 5:15,3.206,3.053,3.716,143.449,124.679,6.309,49.386887
2016-7-7 5:30,3.206,3.155,3.92,144.476,131.232,6.28,33.815437
2016-7-7 5:45,0.223,2.543,3.461,146.27,120.318,6.293,17.455414
2016-7-7 6:00,0,1.523,2.288,146.106,117.303,6.392,8.877502
2016-7-7 6:15,0,0,0.52,146.108,109.772,3.702,2.169708
2016-7-7 6:30,0.794,0.697,0.971,210.249,117.268,4.59,1.161224
2016-7-7 6:45,0.799,2.033,1.982,175.388,164.434,6.415,1.102061
2016-7-7 7:00,2.492,3.41,2.696,155.145,148.544,6.198,1.672065
2016-7-7 7:15,2.594,2.645,2.186,157.87,147.469,6.347,1.99209
2016-7-7 7:30,1.829,2.645,2.033,136.939,135.462,6.382,1.20848
2016-7-7 7:45,1.829,1.198,2.288,130.662,133.373,6.218,1.429965
2016-7-7 8:00,0,0.223,1.676,130.8,133.397,5.87,0.953024
2016-7-7 8:15,0.297,0.52,1.602,226.116,232.7,5.794,0.868254
2016-7-7 8:30,0.966,0,1.092,148.17,232.691,5.919,0.892799
2016-7-7 8:45,2.237,1.249,1.982,150.95,167.418,6.332,0.899618
2016-7-7 9:00,2.288,1.194,1.574,148.591,167.32,6.018,0.901018
2016-7-7 9:15,2.339,1.166,2.186,153.363,167.416,6.343,0.899751
2016-7-7 9:30,2.441,0.669,1.551,151.675,145.782,6.143,0.884792
2016-7-7 9:45,3.155,0.971,1.88,155.299,159.789,6.253,1.079205
2016-7-7 10:00,2.594,2.186,1.17,146.465,161.214,6.165,2.063783
2016-7-7 10:15,2.39,2.798,2.951,141.502,160.637,6.322,1.083888
2016-7-7 10:30,2.543,3.716,4.328,156.532,170.202,6.6,1.132189
2016-7-7 10:45,1.676,2.594,3.359,142.279,163.879,6.355,1.007106
2016-7-7 11:00,1.37,1.727,2.492,136.836,173.434,6.321,0.849763
2016-7-7 11:15,1.574,1.37,2.237,122.418,154.644,6.298,0.768956
2016-7-7 11:30,1.625,1.068,1.778,124.187,140.778,6.028,0.965152
2016-7-7 11:45,0.994,0.595,1.37,121.725,127.154,6.14,0.989039
2016-7-7 12:00,0.446,0.149,0.074,13.619,26.08,6.214,0.957087
2016-7-7 12:15,0.72,0.223,0.595,11.666,11.78,4.078,0.926192
2016-7-7 12:30,0,0,0,357.937,0.053,2.182,0.901558
2016-7-7 12:45,0.223,0,0.52,336.283,0.004,314.323,0.914218
2016-7-7 13:00,0.669,0.074,0.52,273.178,291.999,16.892,0.901193
2016-7-7 13:15,0.223,0.571,0.743,295.279,275.983,16.763,0.908949
2016-7-7 13:30,0.297,0.074,0.297,307.033,299.853,16.656,0.902329
2016-7-7 13:45,0,0.074,0.074,304.828,308.359,16.631,0.906163
2016-7-7 14:00,0,0,0.074,304.856,308.351,16.614,0.885797
2016-7-7 14:15,0.348,0.372,0.818,38.251,86.642,4.863,0.867169
2016-7-7 14:30,0.525,0.149,0.548,61.985,60.742,3.431,0.889031
2016-7-7 14:45,0,0,0.72,42.423,2.684,193.214,1.218049
2016-7-7 15:00,1.374,1.249,1.574,61.67,51.12,3.292,2.705229
2016-7-7 15:15,2.979,3.081,3.614,64.922,65.177,5.881,7.255437
2016-7-7 15:30,3.104,3.257,3.41,55.908,56.299,4.863,7.676668
2016-7-7 15:45,3.359,3.614,3.767,57.145,56.054,5.227,9.243172
2016-7-7 16:00,3.92,4.328,4.328,72.049,70.402,6.539,10.178082
2016-7-7 16:15,3.971,4.073,4.379,72.42,72.185,6.434,11.24594
2016-7-7 16:30,3.869,4.277,4.532,68.966,65.28,6.376,12.966411
2016-7-7 16:45,3.359,3.92,4.073,56.281,55.803,5.496,13.666639
2016-7-7 17:00,3.869,4.022,4.43,68.378,68.709,6.426,15.873598
2016-7-7 17:15,3.665,4.073,4.379,87.478,84.418,7.325,16.28319
2016-7-7 17:30,3.614,3.92,4.379,87.855,84.619,7.217,15.843562
2016-7-7 17:45,3.206,3.665,4.328,89.116,87.072,7.468,17.20771
2016-7-7 18:00,2.39,2.951,3.359,97.557,94.002,6.921,18.207607
2016-7-7 18:15,1.931,2.186,3.359,110.224,95.582,7.088,19.09525
2016-7-7 18:30,1.574,2.696,3.206,104.222,93.559,6.893,20.155533
2016-7-7 18:45,0,1.022,2.39,101.376,81.232,7.009,17.779457
2016-7-7 19:00,0.223,0.446,1.574,101.425,110.733,6.256,17.204742
2016-7-7 19:15,0.297,0.571,2.084,85.644,83.143,6.166,16.495077
2016-7-7 19:30,0,0.149,1.319,85.634,83.15,5.714,14.568468
2016-7-7 19:45,1.88,1.931,2.288,101.675,93.868,6.466,15.787539
2016-7-7 20:00,1.068,1.982,3.257,104.87,96.524,6.672,21.575882
2016-7-7 20:15,1.398,3.104,3.869,107.226,103.846,6.356,33.2249
2016-7-7 20:30,1.676,2.645,3.971,102.034,95.437,6.465,43.18565
2016-7-7 20:45,0.775,2.033,3.053,110.04,109.3,6.319,46.674908
2016-7-7 21:00,1.398,2.645,3.614,105.543,93.338,6.565,42.45231
2016-7-7 21:15,1.073,2.061,3.41,103.315,98.654,6.316,34.98303
2016-7-7 21:30,2.594,3.155,4.073,105.067,97.897,6.61,30.945326
2016-7-7 21:45,0,2.39,3.767,78.858,84.661,6.439,23.036798
2016-7-7 22:00,0.52,0.743,2.288,64.401,57.624,5.941,13.361823
2016-7-7 22:15,1.931,0.92,1.472,172.196,0.049,4.096,4.051025
2016-7-7 22:30,0.348,1.931,1.296,26.01,44.468,4.31,2.745909
2016-7-7 22:45,0.297,0.92,1.625,174.818,150.875,5.981,1.402027
2016-7-7 23:00,0.971,0.896,1.092,153.373,148.714,5.932,1.013631
2016-7-7 23:15,1.268,1.017,1.319,161.648,199.647,6.04,0.915485
2016-7-7 23:30,0,0,0,167.553,213.853,5.955,0.874025
2016-7-7 23:45,0.372,0,0,121.908,213.992,5.983,0.878693
2016-7-8 0:00,0.149,0,0.074,122.025,214.009,5.953,0.915116
2016-7-8 0:15,0.497,0,0.149,128.397,214.024,5.964,0.842742
2016-7-8 0:30,1.421,0.297,0.074,145.088,197.627,5.962,0.90236
2016-7-8 0:45,0.074,0.52,2.135,182.142,187.14,6.79,1.801581
2016-7-8 1:00,2.645,2.39,1.88,121.444,142.53,6.25,5.687088
2016-7-8 1:15,2.645,3.053,4.787,141.274,167.099,6.29,9.706959
2016-7-8 1:30,2.237,2.696,2.084,128.963,150.864,5.885,6.993243
2016-7-8 1:45,3.767,3.818,2.747,140.634,159.719,6.088,4.578597
2016-7-8 2:00,3.308,4.073,3.053,144.486,163.877,6.017,2.050522
2016-7-8 2:15,0.877,3.512,4.736,129.946,144.882,6.522,1.351911
2016-7-8 2:30,3.563,4.787,3.206,159.51,158.838,6.036,1.027768
2016-7-8 2:45,3.155,4.481,3.308,142.215,156.556,6.037,0.70209
2016-7-8 3:00,4.685,4.634,3.002,142.038,140.145,5.917,0.726978
2016-7-8 3:15,3.206,4.532,3.92,130.458,137.112,6.386,0.82282
2016-7-8 3:30,3.971,4.175,4.226,138.798,142.036,6.32,1.071534
2016-7-8 3:45,4.43,4.685,3.869,133.258,132.127,6.084,1.204389
2016-7-8 4:00,3.206,4.277,4.583,138.469,119.652,6.181,1.734899
2016-7-8 4:15,2.594,3.002,4.226,145.436,123.732,6.118,3.089784
2016-7-8 4:30,3.563,4.226,2.747,154.474,132.176,6.218,2.904864
2016-7-8 4:45,4.532,3.563,2.288,154.006,134.945,6.125,2.613933
2016-7-8 5:00,4.175,3.41,2.9,152.68,128.484,6.424,1.915074
2016-7-8 5:15,2.951,3.41,2.798,148.756,124.672,6.054,1.810549
2016-7-8 5:30,2.594,3.614,2.441,156.064,131.435,6.347,2.387601
2016-7-8 5:45,3.767,3.665,2.696,146.636,120.241,6.407,3.951994
2016-7-8 6:00,0.297,3.461,4.022,131.81,136.164,6.142,5.612122
2016-7-8 6:15,1.578,1.453,2.849,103.957,106.388,6.283,6.303062
2016-7-8 6:30,2.492,2.237,3.41,88.163,112.131,6.339,4.157497
2016-7-8 6:45,1.574,2.849,2.747,150.156,138.175,6.253,1.420252
2016-7-8 7:00,3.104,2.9,3.665,124.547,124.134,6.242,1.309051
2016-7-8 7:15,1.602,3.257,3.002,130.25,140.885,6.092,1.404411
2016-7-8 7:30,1.982,2.951,3.257,148.104,146.21,6.317,1.203357
2016-7-8 7:45,1.829,2.441,3.971,155.858,148.538,6.374,1.504915
2016-7-8 8:00,2.696,3.614,2.849,145.605,161.496,6.323,1.096754
2016-7-8 8:15,2.9,3.257,3.155,147.777,162.63,6.393,1.136541
2016-7-8 8:30,3.512,3.971,2.9,150.106,162.174,6.054,1.167345
2016-7-8 8:45,4.124,3.206,2.747,155.902,161.785,6.353,1.619245
