date,hight,lowt,meant,sidu,fallrain,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,Target
2014/4/8,22.5,19.3,20.7,90,3,645743.8839,-30871.14142,22761.48139,19768.1213,30710.40152,-11108.80018,667042.8199
2014/4/9,28.6,20.6,23.7,82,0,648142.6078,-19927.4302,61258.43748,-27587.64682,9943.815688,7710.208004,689998.518
2014/4/10,26.8,21.3,23.6,78,0,650301.083,-8453.546823,53056.07852,-9103.254522,-20935.02876,-1086.510718,695499.8696
2014/4/11,28.6,20.1,23.6,75,0,651967.2917,2673.695068,8007.638336,29784.59311,-22319.0946,-6163.618835,665645.5444
2014/4/12,29.1,21.5,24.6,77,0,653438.4434,13287.2845,-37173.70584,7.832784124,6384.584625,12516.64836,681836.9463
2014/4/13,32.4,22.5,26.5,74,0,654413.6397,22638.03065,-50279.83657,-29421.05658,25564.74619,-15828.11652,607467.7786
2014/4/14,26.6,24,25.1,79,0,655291.8343,30870.3584,-24699.19499,10515.23368,10893.16239,15851.42788,696017.2147
2014/4/15,28.5,21,23.3,67,0,656250.4951,37950.10101,16377.31292,25709.9006,-17581.78655,-12647.74156,698894.2298
2014/4/16,26.5,21.5,23.5,76,0,657319.1068,43688.61127,39923.19226,-20333.51097,-22845.75747,6551.284173,702417.9365
2014/4/17,29.7,21.8,25.1,74,0,658438.7361,47822.8607,29566.00619,-18722.59411,1433.686454,1138.035506,719675.7767
2014/4/18,29.3,21.6,24.9,78,0,659590.4498,50189.26727,-2755.635843,27911.76754,23635.93206,-8802.711305,733475.4409
2014/4/19,29.9,21.5,25.4,76,0,661024.7042,50982.32539,-28451.62127,8859.873935,15362.45829,14741.05381,710518.7265
2014/4/20,28.9,23.5,25.8,80,0,662713.2813,50099.36389,-27883.99491,-33137.20366,-13519.66722,-18284.72196,605964.367
2014/4/21,27.8,24.3,25.8,80,0,664627.2121,47437.29849,-5074.917222,3042.641012,-26406.55299,18317.43472,712440.0771
2014/4/22,27.4,23.1,24.8,85,0.1,666389.9353,42543.40169,17633.78453,33508.35836,-6376.128336,-14905.71646,740597.8103
2014/4/23,24.1,20.9,22.8,90,2.5,668168.4629,35680.94564,21749.59556,-14913.04222,23546.98339,9262.473816,719008.9174
2014/4/24,25.4,21.7,23.3,85,0,670272.2237,27325.7708,6670.035719,-29982.4896,25849.72881,-3056.30709,718541.8474
2014/4/25,28.5,22.8,24.9,82,0,672031.6633,16852.05546,-13548.2805,24714.85551,-6524.347884,-3223.976839,729628.6976
2014/4/26,27.3,21.1,23.8,87,19.6,673013.2793,4014.469461,-20274.63892,24524.2475,-33945.31812,9895.147229,702269.5521
2014/4/27,29.8,20.9,24.4,79,0,673161.3791,-10764.73182,-5756.858739,-31844.92653,-17278.47812,-14723.03671,620968.9405
2014/4/28,29.2,21.7,24.8,64,0,672752.6582,-26448.61212,19119.6501,-14822.66546,27800.08634,18192.72136,698609.7862
2014/4/29,27.8,22.1,24.8,65,0,672300.3812,-41585.25262,32465.44177,38420.83194,43825.98332,-19185.13573,717770.2877
2014/4/30,24.3,19.4,20.8,92,9.6,671950.6434,-55112.02394,18674.9837,2104.284716,2812.187016,17010.60609,646678.2039
2014/5/1,24.3,18.4,20.6,90,7.4,672123.8827,-65664.81608,-14887.64049,-40628.01066,-48861.69604,-11167.05172,349926.4085
2014/5/2,28.6,21.4,24.5,78,0,674665.5966,-70502.85276,-40766.44629,11733.13175,-42671.44354,447.1154728,449913.2736
2014/5/3,31,23.1,26.4,65,0,678922.2999,-70262.07258,-41107.90309,30086.35766,14024.76817,8525.95874,591552.5576
2014/5/4,25.8,23,23.8,79,3.3,683701.0807,-66700.17009,-16843.16106,-24272.988,49896.97955,-14957.86233,635264.419
2014/5/5,23.4,18,20.4,91,29.1,688166.0604,-61325.86376,17249.68571,-14893.1118,23252.28834,17843.80154,676422.8031
2014/5/6,20.3,17.5,18.5,95,23.1,692419.5098,-54557.06994,42947.14921,30147.23364,-27408.71959,-15806.48432,684425.4249
2014/5/7,20,18.3,19.2,97,24.2,696382.9891,-46968.70073,45317.15576,-1792.100827,-38922.3357,9573.435452,686910.8824
2014/5/8,24.2,19.5,21.4,96,75.2,699827.3977,-39266.67382,20654.62345,-26632.74813,-2235.031255,-269.364058,695741.3043
2014/5/9,22.3,20.9,21.3,97,53.8,702558.5561,-31988.82519,-18619.52096,17431.87973,33273.99054,-8545.369073,693669.3289
2014/5/10,27.5,21.3,23.7,89,5.3,705218.2277,-24581.69608,-47693.58246,17194.31369,26591.68735,15485.17465,676157.299
2014/5/11,24.8,22.4,23.6,94,50.4,708194.1658,-16743.37962,-46888.34266,-28079.14686,-10120.21649,-19321.58436,568433.4749
2014/5/12,28.6,22.5,24.5,93,0.1,711484.6969,-8689.64702,-15784.35537,-3212.908469,-32185.26626,18319.20454,669801.7646
2014/5/13,29.7,24.7,26.9,91,5.2,714819.8573,-997.6156977,25989.53797,30672.94344,-16468.21942,-12843.99871,742818.2281
2014/5/14,31,27,28.5,84,0.1,718135.4496,5997.633399,51843.63802,-12391.21276,15983.32387,4205.099308,777602.658
2014/5/15,31.8,26.7,28.4,87,3.9,721524.9178,12168.84508,44747.49796,-25337.36524,27822.91987,5560.611186,799601.6388
2014/5/16,30.6,25,27.4,92,29.4,724656.6452,16936.57672,7395.843291,25073.33119,7415.78884,-14413.54763,798014.6536
2014/5/17,30.9,22.8,26.9,88,30.1,727215.4528,19840.94869,-36872.92813,14427.025,-19063.8137,21103.78343,752812.4442
2014/5/18,30.6,23,25.9,92,24.2,729317.1193,21095.7634,-57089.16587,-30860.15745,-19751.55297,-22927.02059,612291.7785
2014/5/19,31.9,23.7,26,90,28.3,731478.1691,21513.91229,-36528.48653,433.0527113,4213.950076,19564.38044,738722.3057
2014/5/20,29.9,23.1,25.6,92,15.2,733781.0341,21473.91172,11937.88367,29276.90664,20526.67585,-11805.77072,761681.1146
2014/5/21,30.8,23.7,26.1,89,0.7,736862.0621,21945.76319,54622.42752,-14040.78753,9483.413094,937.4122463,767459.2752
2014/5/22,28.9,22.7,27.3,88,23.4,740713.7261,23026.74757,58015.57622,-24040.98519,-14782.0035,8888.144501,781700.9117
2014/5/23,25.9,23.1,24.4,97,54.6,744862.6339,24135.16504,15228.8047,23257.45045,-22074.17255,-16058.84397,749738.233
2014/5/24,31.6,24.3,27.2,86,0.1,749356.3354,25215.80199,-43733.82013,15049.27043,-1484.596328,18971.68112,744255.9629
2014/5/25,32.5,25.8,28.9,81,0.5,754248.9916,26169.59624,-73659.06668,-29817.29379,22295.91789,-17837.57997,667951.9744
2014/5/26,33.4,25.6,29,81,19.5,759270.8257,26440.33194,-49502.94294,-4847.236908,17735.83553,12389.24024,807964.7392
2014/5/27,34.2,25.9,29.1,80,0,763540.8127,24788.12542,13093.19343,32324.29714,-11807.6038,-3724.010923,855818.8961
2014/5/28,33.5,26.4,29.4,76,0,766992.296,21058.30865,70695.03046,-4052.757168,-26342.08588,-4367.849066,871151.9718
2014/5/29,32.3,24.9,28.3,85,7.6,769591.1738,15367.89442,81383.51063,-30744.78614,-3177.601658,10865.81391,874055.1219
2014/5/30,32.7,27.1,29.3,80,0.1,771536.3074,8300.120373,35371.54535,14736.70846,29681.04013,-13037.00606,867481.2779
2014/5/31,33.6,27.1,30,75,0,773124.7232,709.0817646,-36732.74653,27634.12118,26976.48949,11218.74295,804459.1121
2014/6/1,33.9,26.9,30.1,76,0,774591.0056,-6541.786458,-84696.79551,-24674.13828,-13393.01353,-5921.630593,635181.9005
2014/6/2,33.9,27,30.2,74,0,776465.943,-12213.00048,-73081.34636,-19991.85101,-41080.00711,-567.9406216,495257.5092
2014/6/3,32,23.6,27.7,86,5.1,780437.5843,-13981.14529,-7656.887195,31849.47158,-16715.64438,4105.024143,760443.6028
2014/6/4,33.1,24.3,28.6,79,0,785029.3296,-13544.60588,59303.56239,1674.61672,25640.09302,-7306.059811,851220.5945
2014/6/5,32.6,25.7,29.1,83,10.4,789568.5703,-11962.76577,77313.25972,-30712.1751,32224.88066,10599.63285,876763.4607
2014/6/6,29.7,23.5,25.6,92,25,793981.326,-9617.406371,37006.58498,16579.40458,-587.6776473,-13370.11922,825766.7283
2014/6/7,29.8,25,26.6,89,1.4,798286.748,-6784.555208,-26677.05643,19938.32078,-27881.39627,15184.67993,790083.1318
2014/6/8,34.3,26.1,29.4,75,0,802257.5258,-4021.655047,-64636.85378,-28512.5732,-17206.02374,-15236.48249,708410.4069
2014/6/9,32.1,25.5,28.7,79,4.9,805498.1265,-2026.540835,-51045.29287,-1917.005771,13269.76439,13565.55208,826848.9516
2014/6/10,32.2,25.7,28,78,17,807910.9204,-992.3523713,540.0309763,32587.41187,24488.85685,-8134.547148,853190.8143
2014/6/11,29.4,25.4,26.9,88,3.7,810283.0416,49.93214505,50554.9736,-16302.1,7079.289912,132.1513312,835830.7162
2014/6/12,32.3,23.8,27.7,75,1.8,812981.2992,1606.694681,60953.20986,-27161.81684,-15322.36511,8668.799976,820413.2009
2014/6/13,33.8,25.2,29.5,56,0,816040.9838,3698.09371,23514.71637,31343.9278,-18546.44224,-17407.91201,835764.3004
2014/6/14,34.3,26.7,30.8,45,0,819195.6856,5905.842979,-33556.53116,12393.86304,-3524.200708,23826.71124,822803.391
2014/6/15,34,25.7,30.1,63,0,822410.7839,8036.454362,-65758.57069,-39566.72727,11740.272,-26161.94653,695065.7136
2014/6/16,35.1,28,30.5,77,0.3,825818.9285,10050.06873,-47002.00395,6987.214648,13622.8789,23015.15629,858947.1708
2014/6/17,32.4,28,29.7,82,0.4,828783.1881,11015.13217,8107.178898,37181.46854,2359.494339,-14713.93521,902832.1583
2014/6/18,32.8,25.4,28.7,86,60.6,831169.6666,10653.89056,58055.60984,-24159.59691,-8527.788722,3784.55216,893393.1106
2014/6/19,33.1,26.6,29.5,82,1.3,833091.2361,9115.077902,65653.32476,-25029.58771,-8363.730952,8409.945449,905091.7845
2014/6/20,30.9,26.7,29.1,83,4,834599.0358,6597.867433,25105.34182,36489.81021,30.12473787,-18953.45698,895262.1002
2014/6/21,32.6,24.8,28.8,85,43.5,835882.018,3551.15833,-33402.56252,8044.501608,6960.305507,26303.86398,843098.8156
2014/6/22,29.1,25.9,27,90,4,837242.4032,593.7228389,-66464.29257,-40317.23984,6657.261003,-28903.05606,697050.0739
2014/6/23,31.7,26.1,28.1,84,0,838786.8048,-1910.232184,-50496.33293,10217.82035,193.6083927,25694.59959,822113.3687
2014/6/24,29.8,25.3,27.1,89,16.3,840393.6373,-3911.651973,1324.349471,35121.7899,-6811.050242,-17341.11465,837529.3275
2014/6/25,30.7,25.7,28.1,86,10.7,842183.6538,-5136.070793,50583.8004,-25933.30476,-7595.703454,5318.485393,850550.8954
2014/6/26,33.5,27.7,30.1,78,0.3,844155.4371,-5510.013633,61521.65203,-23479.14075,-1026.497242,7653.311034,878842.7012
2014/6/27,34.4,26.8,30.2,76,0.2,846196.1823,-5160.463061,26947.60626,35749.38515,6757.471679,-19250.91297,896359.1112
2014/6/28,34.3,27.6,30.6,74,0,848151.6195,-4307.536687,-26822.30479,7498.535465,7983.653583,27189.7663,869490.8854
2014/6/29,33.7,27.2,30.1,75,0,849910.1216,-3129.124569,-59623.33207,-38127.21371,1143.738029,-29624.83016,730492.1136
2014/6/30,32.6,27.4,29.7,76,0.3,851515.5799,-1601.361943,-47090.06681,9910.636168,-6742.178877,26463.44542,823003.6426
2014/7/1,32,26.9,29.2,79,0,853275.8154,603.2598626,1277.302772,33237.90714,-7153.25621,-18216.42565,847619.1111
2014/7/2,33.2,26.6,29.6,77,0,855307.6744,3533.105437,48231.05264,-25603.27909,-396.093571,5877.78792,884309.375
2014/7/3,33.9,27.2,30.4,74,0,857411.973,6791.147333,57056.94227,-22101.35621,5309.674998,7813.597045,911529.07
2014/7/4,34.5,27.5,30.7,71,0,859513.4887,10068.29313,21000.73057,36200.23112,4711.081232,-20133.0717,921311.8706
2014/7/5,34.7,28.3,30.9,72,0,861418.974,12911.82008,-31720.85667,5791.246763,-140.7164429,28571.66637,894824.5903
2014/7/6,36.1,28.3,31.1,70,0,862986.3477,14959.62662,-59472.25511,-38968.50294,-3404.439608,-30917.44105,763349.8101
2014/7/7,35.1,27.8,30.5,72,14.5,864183.4417,16046.33389,-39643.23753,12788.86122,-2125.055355,27112.31322,898417.3701
2014/7/8,35.7,26.9,29.5,82,4.3,865004.0037,16122.98284,13038.36967,33908.88457,1316.215098,-17373.8807,924624.747
2014/7/9,36,26.1,30.1,73,0,865577.1066,15377.90632,57582.34716,-28324.50922,3193.443949,4160.186132,920049.1695
2014/7/10,34.5,27.7,30,80,5.6,866071.8477,14094.33346,58195.62408,-21184.88315,2018.595939,9914.646705,936279.5747
2014/7/11,31.9,26.5,28.5,86,8.3,866440.0825,12328.52529,12299.48499,38074.4259,-1178.044756,-21943.87746,909517.5204
2014/7/12,32.7,26.8,28.8,83,0,866739.0252,10271.63375,-45534.01939,4280.088849,-3162.628731,29674.20311,860687.2553
2014/7/13,33.3,26.7,29.6,79,14.3,867074.8551,8179.2431,-69698.87882,-40112.24474,-1759.68201,-31515.84051,723333.1812
2014/7/14,33.3,27.6,30.3,69,0,867537.6741,6259.05526,-39660.29031,13304.08676,1403.484539,26804.39701,882856.8742
2014/7/15,33.7,27.3,30.1,67,0,867885.2406,4306.765748,22436.38145,33757.39205,2302.694023,-16636.39306,922790.2395
2014/7/16,34.6,27.2,30.3,61,0,868073.3665,2344.015065,69105.84189,-27470.50104,713.734523,3471.538383,919351.1483
2014/7/17,34.1,27.4,30.6,64,0,868181.7327,555.0492284,63813.51232,-20887.74733,-453.4463164,10169.25753,924817.2842
2014/7/18,31.8,25.6,28.1,78,11.2,868243.1834,-924.3604643,9129.726454,35824.20832,-212.1801244,-21484.82558,884975.2937
2014/7/19,32.9,25.8,28.7,76,0.1,868405.194,-1844.803525,-54048.82988,4906.312767,-85.82299977,28305.18081,834796.3746
2014/7/20,33.5,26.2,28.9,81,14,868750.1921,-2082.830389,-77543.08761,-37468.39272,-1357.223839,-29742.35297,719909.4541
2014/7/21,32.2,26.2,28.9,81,5.6,869138.069,-1831.799047,-42882.89421,10842.97261,-2508.524804,25399.87857,853082.6571
2014/7/22,36,26.7,30.6,72,0,869591.7034,-1153.979656,24856.60943,32359.41404,-383.7037287,-16249.92926,916926.6352
2014/7/23,36.3,28.2,32.1,69,0,869874.2943,-441.5234011,74655.56111,-24668.36606,3417.337854,3922.339025,953490.4692
2014/7/24,34.4,26.5,31.6,58,0.1,869673.7186,-151.0026121,68530.18413,-21002.70539,4016.051726,9736.67647,951801.9153
2014/7/25,25.7,24.7,28.2,81,8,869088.3154,-180.1993643,11601.9256,35030.56577,769.7945318,-21113.31976,893220.8555
2014/7/26,32.7,26,28.2,85,13.9,868492.6285,-46.03166352,-52483.04655,5868.29021,-2464.974595,28152.95606,846768.2934
2014/7/27,32.2,26.2,27.9,84,16.6,867920.9596,342.9875989,-76296.80999,-39159.2779,-3402.349648,-29717.71784,716111.279
2014/7/28,34.6,25.8,29.4,74,0,867417.3169,1051.99129,-43390.10545,11524.19921,-1901.640855,25517.90006,855160.6361
2014/7/29,35.3,26.7,30.3,71,0,867001.2561,2081.949277,20355.55147,35300.61194,992.728638,-16607.41248,907564.9024
2014/7/30,35.6,27.4,30.9,67,0,866612.5034,3304.503568,66890.6936,-28143.18848,3287.705362,4597.08596,920737.3283
2014/7/31,36.1,27.3,31.4,69,0,866149.8648,4526.337063,62363.0276,-23783.46268,2886.085649,8235.071035,924239.3544
2014/8/1,36.7,26.1,31.8,68,0.2,865605.7667,5664.46788,12052.94336,40325.36315,-322.7603522,-19286.21,909118.2828
2014/8/2,34.6,25.4,29.1,75,2,864981.4596,6664.224141,-44999.4689,6442.601358,-3658.272695,26609.52139,851220.068
2014/8/3,34.7,24.1,28.7,79,74.7,864428.2283,7646.735921,-66089.70552,-44769.96631,-3390.965963,-28808.22473,726841.699
2014/8/4,32.9,26.3,29.5,80,26.1,863912.9432,8509.302634,-37429.83037,13184.55339,432.4228681,25254.36462,875023.617
2014/8/5,34.4,27,30.3,74,0,863386.2808,9114.812206,17202.67362,40394.22695,3938.079068,-16653.52847,918591.6825
2014/8/6,33.6,27.5,29.8,78,0,862809.9565,9339.387261,56059.78889,-31532.41189,3377.782822,4701.006139,913713.9804
2014/8/7,32.4,26.5,28.9,84,5.2,862097.9527,9024.009397,51283.74227,-27606.41264,-881.8398603,8365.078237,902319.6817
2014/8/8,33.9,26.2,29.9,76,0,861341.1509,8235.016323,9217.244049,45140.36032,-4072.486219,-19770.14977,908868.343
2014/8/9,33.9,27.2,30.1,75,0,860418.0724,6817.870873,-36958.07072,8061.047491,-2968.688079,27119.62525,878807.1649
2014/8/10,33.5,27.8,30.1,76,0,859193.032,4642.994515,-52861.54618,-49932.51207,1417.220272,-28479.33287,744800.3941
2014/8/11,33.7,27.8,29.7,78,0,857737.3013,1882.22048,-28025.0692,15066.55941,5219.824398,23981.57344,889607.3479
2014/8/12,33.6,25.7,28.9,84,17.8,856025.878,-1334.892265,16880.12026,44622.62931,4270.797161,-14318.40851,911326.3688
2014/8/13,29.6,24.7,26.4,93,6.1,854240.9176,-4588.271165,47430.59212,-35563.19467,-964.3859769,1985.034655,846631.2291
2014/8/14,31.9,26,27.9,87,0.4,852719.7801,-7278.377565,41456.44518,-29628.43407,-5581.150777,10198.21644,848255.7848
2014/8/15,33.9,26.5,29.2,79,0,851453.2047,-9271.502825,3972.506951,48611.83761,-5793.51624,-20375.97824,867721.8286
2014/8/16,32.6,25.6,28.6,77,15.1,850221.1583,-10752.40249,-36772.28659,7898.78612,-1206.252402,26298.25034,836683.3392
2014/8/17,33.4,24.1,28.5,80,26.6,848963.5946,-11762.16369,-49760.07573,-51975.93667,5450.937919,-26739.38217,721704.4184
2014/8/18,34,26.6,29.8,74,0,847531.4589,-12452.15605,-24987.35422,15265.36802,8170.533126,21679.79745,878730.6036
2014/8/19,32.5,25.2,28.5,83,19.9,845695.4039,-13028.78587,19126.94366,45543.67302,2899.765357,-11670.66374,895136.9517
2014/8/20,26.6,23.9,24.8,95,54.5,843777.4896,-12995.89919,50635.09819,-33920.15069,-5365.156338,-313.4579821,807201.1271
2014/8/21,31.9,24,26.9,83,0,842439.0116,-11484.03668,46371.89996,-30964.13134,-8000.544429,11239.37344,825368.3394
2014/8/22,31,25.1,27.5,84,10,841596.4895,-8608.008932,6646.217253,44095.52695,-4177.883693,-20074.22593,841393.7018
2014/8/23,32.9,25.3,28.6,78,0,841104.5927,-4709.628294,-42006.18157,11811.76555,1774.625477,24668.94932,821693.6096
2014/8/24,33.5,25.7,29.5,68,0,840834.4179,-211.5509094,-63937.15321,-46848.5808,5797.698222,-24652.96587,706733.876
2014/8/25,34.7,25.7,29.7,70,0,840604.2784,4338.251875,-40479.75097,6760.099743,5390.96626,19858.79348,856920.9962
2014/8/26,34.3,26.3,30,70,0,840050.1111,8189.540545,14617.40146,42168.46769,147.1742314,-11062.86077,901535.838
2014/8/27,33.2,26.5,30.1,65,0,839292.379,11202.47929,63967.76631,-21339.6714,-5349.727865,644.3537183,907119.7709
2014/8/28,33.2,27.5,30.1,66,0,838193.987,13023.00887,70686.13224,-32410.03003,-6034.278491,9405.396478,908981.8658
2014/8/29,34,26.7,29.9,70,0,836771.9203,13553.21087,26532.16183,32336.19851,-40.78283385,-16513.12372,909384.2929
2014/8/30,34.4,26.4,30.2,68,0,835019.4601,12766.04571,-39788.30214,20056.4547,7660.020651,19736.21495,865011.8383
2014/8/31,32.5,25,28.4,76,14.6,833128.5462,10944.91643,-80705.29611,-37757.7008,8832.556665,-18211.13664,705221.355
2014/9/1,33,25.7,27.4,85,23.1,831290.792,8391.783305,-64565.49639,-6836.601819,-147.9203681,12206.4827,817562.8345
2014/9/2,33.9,25.5,29.1,77,0,828868.3318,4485.645965,-1260.875794,37875.4656,-12515.01258,-3335.425796,879463.4831
2014/9/3,34.8,27,30.2,71,0,825861.5038,-574.2517328,66246.74339,-3414.156684,-11639.50442,-4861.476995,909541.3053
2014/9/4,35.1,26.7,30.3,66,0.9,822171.8287,-6546.587358,90190.41203,-34653.46479,6341.04698,10914.52226,916520.7598
2014/9/5,32.6,25,28,78,2.4,817929.0092,-12788.93305,52219.97851,13485.20651,22534.68548,-12225.96752,884093.7807
2014/9/6,33.7,24.8,28.7,73,0,813633.1521,-18141.86768,-22483.071,31148.24286,14806.40194,9175.440548,821635.1449
2014/9/7,33.6,27.1,29.5,72,0.2,809363.2077,-21928.67378,-83394.39483,-23275.93731,-14362.61389,-3261.757562,663384.4964
2014/9/8,30.5,25.6,27.8,84,38,805515.5535,-23127.26547,-87333.65799,-24138.8166,-31545.12414,-2652.929207,472087.3383
2014/9/9,32.2,26,28.4,82,3,804258.8959,-18990.78944,-28401.23524,31069.43382,-10503.33677,4204.412136,750013.2729
2014/9/10,34.2,26.7,29.5,74,0,803878.6069,-11729.5588,45599.9847,4786.026584,19212.51075,-5601.564214,871885.7324
2014/9/11,34.2,25.9,29.1,77,5.7,803221.7556,-3268.645821,79294.6859,-30435.15445,20942.17662,8048.742679,892702.8425
2014/9/12,31.5,26.3,27.9,80,7,802311.7592,5828.729446,54250.53392,15544.91981,-49.59609217,-10681.86764,872610.5153
2014/9/13,31.2,25.8,27.5,85,19.1,801243.4584,15129.08349,-3820.408721,18857.12569,-13290.17541,13191.37684,840504.642
2014/9/14,34.3,26,29,79,0,800024.0358,24109.09582,-49886.01835,-28353.78332,-6550.445222,-14510.29777,740681.6772
2014/9/15,33.6,26.6,29.4,73,9.8,798358.5406,31909.87607,-54890.43337,159.274831,3303.91671,13616.57958,859624.82
2014/9/16,28,25.4,26.5,85,22.1,795641.3416,37461.43491,-22876.2673,31150.71084,1900.30845,-8385.030862,833156.748
2014/9/17,30.6,25.3,27.5,84,5.8,792773.7579,41608.36221,20640.86953,-17691.93614,708.3855602,613.1513564,840064.9615
2014/9/18,33.7,25.5,29,76,0,789928.909,44473.60059,44949.88897,-24540.4936,7500.095496,7786.600819,866717.3144
2014/9/19,34.8,26.6,30.2,71,0,787107.3934,45987.65735,35958.29425,32242.696,9465.230665,-15090.7519,899550.1312
2014/9/20,31.7,26.5,28.5,66,0,784266.9217,46075.63296,4197.08653,9872.180247,-5399.449773,19723.31528,841246.851
2014/9/21,27.7,24.5,26.2,63,0,781812.0056,45217.80369,-25068.07566,-39558.2293,-21721.10277,-20363.20583,665638.8669
2014/9/22,30.6,23.5,27.1,62,0,780270.7098,43977.27022,-32941.6866,8228.196114,-13625.91513,15355.21883,786500.7973
2014/9/23,31.6,23.5,27.3,65,1.3,779145.126,41620.75823,-21017.55558,35247.43894,14440.88707,-6959.452956,819734.3825
2014/9/24,31.4,24.4,27.7,72,0,778334.1693,37766.7425,-2517.927781,-25429.03345,29138.04624,-3344.371722,839682.8293
2014/9/25,33.5,25.3,28.7,70,0,777089.7595,31307.39609,9742.343477,-24010.62614,7075.142932,12757.20208,860253.1402
2014/9/26,33.1,25.4,28.8,70,0,774909.4809,21546.48243,14181.69401,38714.76495,-28062.02298,-17819.50512,870772.9536
2014/9/27,34,26.9,29.1,70,0,771452.8541,8250.787485,16879.40995,8434.319174,-29574.81261,18812.12351,861554.0817
2014/9/28,34,25.5,29.2,69,0,766633.3639,-8189.227746,20703.70152,-42294.67765,11439.4686,-13685.45055,807148.3389
2014/9/29,34.1,26.1,29.6,70,0,760475.469,-26892.20251,19711.76698,12549.47961,47186.9418,5769.313473,859627.5846
2014/9/30,35.2,26.9,30.3,71,0,753434.8599,-46161.15523,6208.309858,39604.80782,29170.767,4606.444466,808354.9765
2014/10/1,32.7,23.9,28.2,74,44.3,746282.468,-63685.13611,-17706.9173,-30111.48305,-27374.46616,-13286.47763,460678.4623
2014/10/2,32.8,25.3,29,71,0.2,741411.9097,-75392.94441,-35719.16244,-27573.3114,-54620.40463,16874.99125,438298.4268
2014/10/3,33.1,24.4,28.4,72,30.6,739083.0638,-80165.2488,-36303.70838,35147.75515,-22343.96127,-19444.53609,502456.726
2014/10/4,31.7,24.3,27.4,73,0.2,738923.9053,-78333.34463,-18767.71332,8368.87137,29533.30168,17457.66085,629947.7592
2014/10/5,30.4,23.5,27,61,0,740061.8366,-71390.67808,7111.160741,-36314.05514,41621.97955,-14129.95925,663653.9265
2014/10/6,29.6,22.6,26.5,43,0,741362.1207,-61486.63548,27600.73616,6813.776269,5006.585283,9340.245647,739413.9856
2014/10/7,28.8,22,25.7,48,0,742437.2068,-50027.91112,34047.76664,31682.42283,-31336.17147,-3100.435715,754197.9332
2014/10/8,28.4,21.3,24.9,56,0,742851.1099,-38450.03487,23902.41175,-18470.53638,-25676.00155,-3612.005471,756585.7452
2014/10/9,29.5,23.1,26,50,0,741893.3906,-28340.77155,1243.123277,-21152.61066,9123.425882,11658.73984,769536.1975
2014/10/10,29.1,22.5,25.7,54,0,739856.8908,-19857.42902,-21209.99074,29070.5893,31010.19598,-17488.52805,766675.0449
2014/10/11,31.2,23.2,26.9,54,0,737273.1296,-12622.14765,-29945.73241,8601.128553,18061.00585,20919.8625,761115.3203
2014/10/12,30.6,23.3,26.9,51,0,734328.2455,-6507.289928,-20038.86551,-33288.06684,-12283.13892,-20800.97783,652529.9751
2014/10/13,28.5,22.4,25.5,44,0,731154.5436,-1355.774593,2451.82432,6680.211242,-26392.18063,17304.73314,732831.149
2014/10/14,27.9,21.4,24.3,49,0,727963.3203,3154.284477,24151.93257,31135.81143,-11432.09288,-10548.41338,743211.2641
2014/10/15,28.2,19.6,23.9,53,0,725132.5395,7553.221009,31698.66837,-21271.98695,13790.56729,1235.431327,738575.5404
2014/10/16,29.3,21.2,24.6,64,0,722695.7969,11929.33079,18512.25674,-23501.85611,21112.04101,8309.509039,743432.8158
2014/10/17,28.7,19.8,24.4,59,0,720548.4961,16142.03939,-9404.22675,31959.34837,4477.634051,-16875.7805,742090.6217
2014/10/18,29.2,20.4,24.6,63,0,718512.5862,19932.85821,-34835.056,10218.94951,-15628.5047,22587.98477,718943.0765
2014/10/19,29.9,22.1,25.6,68,0,716544.8349,23207.78968,-38990.04872,-37157.23466,-16704.21823,-24175.94062,606599.4466
2014/10/20,30.4,21.9,25.7,72,0,714862.905,26178.96271,-15208.66953,5788.912838,874.6599234,21029.33191,740966.157
2014/10/21,32,24.2,27.2,72,0,713414.4514,28723.99226,22478.4795,34518.89848,15189.68284,-14191.48017,799221.4475
2014/10/22,29.7,24.5,26.5,61,0,711995.4207,30520.81478,47294.59046,-21392.63209,10231.11241,4676.991945,788573.0279
2014/10/23,26.4,23.4,24.5,58,0,710495.9631,31378.17359,39383.27245,-24732.71245,-5500.951976,6007.187955,756222.5669
2014/10/24,26.6,22.4,24.2,71,0,708988.2119,31356.84434,1836.84035,32958.56072,-11932.46827,-15803.27677,752063.578
2014/10/25,28.3,21.3,24.3,76,0,707418.4263,30419.04763,-40034.04255,9610.727959,-3385.192554,22901.38976,721655.6052
2014/10/26,28.8,22.6,25.2,74,0.1,705945.8232,28800.33012,-55186.43273,-37257.18583,7443.283193,-25773.24417,614479.1206
2014/10/27,31.8,22.9,26.6,66,0,704626.6943,26621.89015,-30486.64274,7083.684534,6923.126848,23402.96705,739057.1787
2014/10/28,29.9,21.9,25.8,60,0,703325.1624,23772.61311,17946.40408,33454.96265,-2649.148783,-16295.60732,758560.4559
2014/10/29,30.3,23.8,26.1,64,0,702000.4593,20250.15305,55615.32138,-21872.69969,-7222.048414,5782.506687,768785.4768
2014/10/30,29.6,23.2,26,67,0,700423.9806,15868.06217,53943.06596,-23188.58898,-1077.915011,6166.618498,770064.6706
2014/10/31,30.5,22.2,25.8,74,0,698512.0365,10675.94212,12690.46092,32713.32853,6887.308511,-16528.81826,752862.5772
