date,U10,V10,U100,V100,Target
20120113 13:00,-0.482651165,2.82450288848227,-1.131963637,5.82435514101306,0.0372145489615357
20120113 14:00,-0.853096748,3.42937362043624,-1.764641802,6.30168356022365,0.0195470350954201
20120113 15:00,-1.083781511,3.73180898641322,-1.922574917,6.11853942354768,0.0990508411794165
20120113 16:00,-0.753437754,3.22265061411994,-1.384940332,5.50565550160055,0.0864580375787341
20120113 17:00,-0.777260621,3.72906314002952,-1.231735754,5.6412110043371,0.101494216883455
20120113 18:00,-0.835626646,3.56745046715984,-1.315903701,5.36481237287074,0.0785640423125824
20120113 19:00,-0.88684581,3.12929183707386,-1.520649326,5.10860285883324,0.0873978013501481
20120113 20:00,-1.379582111,3.71925654580199,-2.106042128,5.54507234991402,0.0484916805463782
20120113 21:00,-1.820305152,4.12956444828178,-2.64982381,5.94837400521883,0.0730194501614424
20120113 22:00,-1.783776755,3.98403458994526,-2.50040206,5.58064365205056,0.0796917565233207
20120113 23:00,-1.589620389,3.98089647979245,-2.214798464,5.47633321200152,0.141622022382482
20120114 0:00,-1.474079483,4.06052602491998,-2.043152594,5.52296045939671,0.181655855292483
20120114 1:00,-1.715391849,4.21850663738511,-2.339624173,5.70619652327407,0.227798135880612
20120114 2:00,-1.672584902,4.32885043742177,-2.283350337,5.81342182462409,0.257400612604347
20120114 3:00,-1.568242969,4.47690165114003,-2.175436981,5.9854929034572,0.31651159872406
20120114 4:00,-1.485839597,4.48126777272421,-2.070171806,5.9854929034572,0.29508504345159
20120114 5:00,-1.354208236,4.61939598284205,-1.907308705,6.19330574940699,0.307583867097467
20120114 6:00,-1.369190667,4.75037963036759,-1.943721187,6.42205305895368,0.338971894565988
20120114 7:00,-1.510988678,4.92105529229481,-2.165506304,6.74832433306157,0.383798505242785
20120114 8:00,-1.71860237,4.98734095634561,-2.534927485,7.03017369661018,0.404849162793369
20120114 9:00,-1.79297944,4.50389222093317,-2.889783672,6.91835302520231,0.418475700649985
20120114 10:00,-1.641549866,3.65567387316931,-3.256556672,6.77385416671634,0.359364714530271
20120114 11:00,-1.876452986,3.47944132922586,-3.732567117,6.54408566382346,0.280142838840404
20120114 12:00,-2.129549058,3.1845296622214,-4.233073232,6.04319032751697,0.255521090322788
20120114 13:00,-2.289004935,2.80983704626956,-4.623679856,5.4100504528788,0.194248657840912
20120114 14:00,-2.286864587,2.39267397490792,-4.927558569,4.87290275278255,0.291044068494344
20120114 15:00,-2.196434912,2.19262622232347,-4.896442448,4.61505143286942,0.182031758275639
20120114 16:00,-2.11403154,2.18111553814698,-4.771977964,4.72125554087325,0.177896812833874
20120114 17:00,-2.106005237,2.21961679211661,-4.785218867,4.88413587959065,0.218870403201765
20120114 18:00,-2.150417445,2.17158945469058,-4.909021305,4.82541726218469,0.161826890855188
20120114 19:00,-2.186268263,2.04060580716504,-5.028851473,4.56858713561775,0.115778591274118
20120114 20:00,-2.493408105,2.03306432442872,-5.219520469,4.13560115683294,0.0988628875833306
20120114 21:00,-4.479650433,3.05830905642406,-6.509846419,4.42868364718964,0.211634240260644
20120114 22:00,-3.868581268,2.61971229728552,-5.453884444,3.65615088079646,0.397143119018795
20120114 23:00,-3.484924009,2.50262085480057,-4.80243204,3.39319359415238,0.407856397181157
20120115 0:00,-3.21095955,2.33234211301737,-4.360847941,3.08275081691044,0.292077803802532
20120115 1:00,-3.195887529,2.17626564217449,-4.313077342,2.8242577090067,0.211352311971024
20120115 2:00,-3.023094759,1.95470642130707,-4.053896671,2.4858501851636,0.191241423453123
20120115 3:00,-2.797712885,2.00817060957365,-3.736651083,2.54880972448325,0.266986179712733
20120115 4:00,-2.681682958,2.03943356711936,-3.577764358,2.58647302032625,0.293581423100934
20120115 5:00,-2.642032443,1.99503110567763,-3.535007465,2.53250770090941,0.386241887260347
20120115 6:00,-2.663318509,1.91211630523031,-3.583042987,2.42570133956358,0.46085893246598
20120115 7:00,-2.721333472,1.85955828964622,-3.702339997,2.38972445995235,0.448736011803259
20120115 8:00,-2.929603019,1.67741758046687,-4.21172767,2.25818399387381,0.469786660935811
20120115 9:00,-2.051448458,1.26012506018284,-4.596011843,2.52463775849445,0.558970015135252
20120115 10:00,-1.873647202,1.42323614303002,-5.118068225,3.33186899477135,0.614227972528029
20120115 11:00,-1.997189859,1.47851267666156,-5.468569174,3.46116090587419,0.671647386805507
20120115 12:00,-2.165391516,1.18400655485416,-5.797955608,2.68428516176927,0.667230510969614
20120115 13:00,-2.161635152,0.817006618448007,-5.71033037,1.76518831545122,0.723616186782143
20120115 14:00,-2.123654132,0.594541224898106,-5.51554897,1.14908425210897,0.599285773178112
20120115 15:00,-2.048944215,0.403791875235156,-5.310210312,0.599312560549915,0.593271290723233
20120115 16:00,-1.952948231,0.15731290559942,-5.132320523,-0.42996348,0.411333512402399
20120115 17:00,-2.005119962,-0.236419125,-5.245811041,-1.878595023,0.395827454368733
20120115 18:00,-2.078577758,-0.951842458,-5.210972091,-3.843269933,0.270839204230654
20120115 19:00,-2.079829879,-1.850312672,-4.956014323,-5.669658712,0.20496193495102
20120115 20:00,-2.075238767,-2.5825002,-4.587038174,-6.643283016,0.142561785101643
20120115 21:00,-2.374913185,-3.594695086,-4.138354731,-6.911423197,0.221595708247678
20120115 22:00,-2.409555213,-4.471417157,-3.54503686,-6.936719441,0.24687528803807
20120115 23:00,-1.870308211,-5.261146649,-2.605968807,-7.629836512,0.147354567077455
20120116 0:00,-1.115278933,-5.568792275,-1.497984633,-7.88560964,0.32299594833309
20120116 1:00,-0.44565309,-6.499931551,-0.557082293,-9.215768127,0.360022547907556
20120116 2:00,0.0475250729352794,-6.800726727,0.138639166152379,-9.642078268,0.45841554834391
20120116 3:00,0.248709654157908,-6.745445451,0.431308936743866,-9.602132157,0.411051578851508
20120116 4:00,0.477488130560697,-6.620791595,0.73911679891767,-9.440383148,0.243210216063981
20120116 5:00,0.385675715688525,-6.678782737,0.582689852567048,-9.673511274,0.399586501036357
20120116 6:00,0.0635797028582822,-6.488550112,0.21748339314362,-9.517001099,0.642232858416588
20120116 7:00,0.117764078848417,-5.777481155,0.278666513288823,-8.942039035,0.674748601148101
20120116 8:00,-0.691991318,-4.225269652,-1.090700021,-7.858255188,0.391222620727736
20120116 9:00,-1.416456493,-3.365700014,-2.793735324,-7.546544547,0.182125735073682
20120116 10:00,-1.681859594,-3.159208191,-3.49387206,-7.632985313,0.0418105657668936
20120116 11:00,-1.708450075,-3.268686795,-3.604884731,-7.949934789,0
20120116 12:00,-1.592555715,-3.527750028,-3.34186039,-8.352670176,0.0264043550559178
20120116 13:00,-1.615634246,-3.805782326,-3.276892747,-8.649974022,0.154308802781209
20120116 14:00,-1.424985515,-4.121752754,-2.792473816,-9.027170092,0.240484907861306
20120116 15:00,-1.657777649,-4.529316668,-3.157680276,-9.431215188,0.274316318399643
20120116 16:00,-1.550914019,-4.96126938,-2.848610906,-9.86996756,0.361808092338818
20120116 17:00,-1.448064046,-4.984032259,-2.612078225,-9.86538358,0.344140578472702
20120116 18:00,-1.447562339,-4.945010182,-2.56161792,-9.759297186,0.816652560238236
20120116 19:00,-1.474654527,-4.9710249,-2.581802042,-9.673511274,0.946057691473479
20120116 20:00,-1.409432593,-4.981322392,-2.45754354,-9.652555937,0.981110779341295
20120116 21:00,-1.457596482,-5.484815579,-2.323192977,-9.582486528,0.968142075914218
20120116 22:00,-1.537869632,-6.058765293,-2.246241012,-9.558256919,0.969081822849569
20120116 23:00,-1.159080707,-6.816443952,-1.590257043,-10.12405102,0.945117901395716
20120117 0:00,-0.736643257,-7.271701516,-0.951934182,-10.58113932,0.927356429672128
20120117 1:00,0.50511194859864,-7.685648615,0.83166570941261,-11.16163132,0.913635920278739
20120117 2:00,0.828987499949148,-7.498628671,1.30413389163003,-10.83470289,0.826332091517618
20120117 3:00,1.56915223421121,-7.074076698,2.2872092539065,-10.18410987,0.266046421202588
20120117 4:00,1.9238323294154,-6.399886496,2.85587878888867,-9.291992354,0.540080797633309
20120117 5:00,1.6166425726523,-5.514046491,2.62533708551752,-8.559803221,0.705290838486488
20120117 6:00,2.22289310932822,-5.459777311,3.31240828544092,-8.068594613,0.665350989740308
20120117 7:00,1.82585676632522,-4.47541787,3.12854416151776,-7.585001642,0.204304099469227
20120117 8:00,1.24869940995555,-3.017664195,2.59744438560348,-6.381186969,0.0122110237793551
20120117 9:00,2.3533845798195,-1.949813708,5.68841092709814,-4.873290776,0.00100730479409887
20120117 10:00,2.61864592967065,1.10428877959398,6.1460789011979,2.68522927923084,0
20120117 11:00,0.59666989838597,1.94128652258034,2.12156077074353,3.63228817934039,0.0414376027812039
20120117 12:00,0.874766474842813,0.0552237780355037,2.16311520122771,0.873251567418726,0.0604266507697756
20120117 13:00,2.30632208226527,0.30444455238107,5.82218203893078,1.28884777631229,0.0522507282662568
20120117 14:00,1.45577439919419,1.14645175816835,3.68810587611983,2.99148669494691,0.156846156335543
20120117 15:00,1.14045566558081,0.837534885445204,2.48018119820976,2.21414771260542,0.250916261943062
20120117 16:00,0.723310800895547,1.2391268199853,1.77432511875242,2.69393286475741,0.267174130152057
20120117 17:00,0.373336955446782,1.25916467118896,1.21248644905532,2.27017704443269,0.291889855467714
20120117 18:00,0.828131818175434,1.41070092091666,1.93769664682037,3.51478977473174,0.276759691999173
20120117 19:00,0.543617628415741,1.40903109998303,1.16011648186978,3.32875063410138,0.132976224306781
20120117 20:00,0.434946043154144,1.4036041819487,0.827111799222562,3.24280272702653,0.241612627333313
20120117 21:00,0.413126157924454,2.22515608129891,0.571523589806153,3.18731736929467,0.219246304080413
20120117 22:00,0.350661388443378,2.5357427749557,0.476460714588914,3.42503404898902,0.18137392910737
20120117 23:00,0.437085247588428,2.69729795028523,0.587462275471319,3.56320346922327,0.136641292071854
20120118 0:00,0.61207217031281,2.9465187246308,0.802634531951057,3.85150973979079,0.122638844918559
20120118 1:00,-0.049227723,3.96699829553275,-0.094144837,5.23751055308963,0.343858650183081
20120118 2:00,0.00130915650880026,3.8238067437624,-0.030318737,4.99972608857714,0.455690247507012
20120118 3:00,0.134576779876728,3.80216686294824,0.167493453057906,4.96775018259135,0.440560090351994
20120118 4:00,0.456889767853654,3.84268408660029,0.601608381786087,5.03809717576008,0.413776888106437
20120118 5:00,0.679626385561287,4.13321099710539,0.884197224280301,5.46424879553429,0.602011080328534
20120118 6:00,0.535877039007117,4.45780920931791,0.6824872573965,5.95958464825957,0.581054396419231
20120118 7:00,-0.052971196,4.69446662928561,-0.125814277,6.37410866585713,0.461798696237394
20120118 8:00,-0.84658738,4.69722916726189,-1.258605757,6.56596410177185,0.400338309107177
20120118 9:00,-1.367678761,4.03974512890803,-2.235973375,6.34213275987134,0.303918791966616
20120118 10:00,-1.494208134,3.27682422445962,-2.926854372,6.11713865775317,0.196316132666302
20120118 11:00,-1.55747282,3.12580548175649,-3.107126565,5.9136556196618,0.113147257764978
20120118 12:00,-1.552606306,2.99734746585962,-3.100305455,5.69621945895846,0.109012308114197
20120118 13:00,-1.695606958,2.79015711763887,-3.39263874,5.35553071518262,0.107884599164728
20120118 14:00,-1.823259372,2.57836253945766,-3.719077576,5.04507373706607,0.0915327499486751
20120118 15:00,-1.917220534,2.36472626929226,-3.959765314,4.75031402188801,0.062118220507502
20120118 16:00,-1.968880455,1.99178364249491,-4.210684717,4.18579393621166,0.0254675323342242
20120118 17:00,-1.993213027,1.62390566865406,-4.481093006,3.57476344182872,0.0416314237451758
20120118 18:00,-2.078564201,1.4825558088679,-4.759296849,3.28174786697715,0.0394699731739963
20120118 19:00,-2.134341943,1.45631169809327,-4.870383498,3.17593668716964,0.0577953172606352
20120118 20:00,-2.247020467,1.45631169809327,-4.856741278,3.01663853734954,0.0658772671751267
20120118 21:00,-3.060477056,1.86286520360199,-4.589256322,2.69280981672985,0.0881496094209683
20120118 22:00,-3.100906559,1.95356853382308,-4.359774693,2.66548495161472,0.081853208146754
20120118 23:00,-2.767363154,1.97152503066888,-3.794597008,2.60909108105797,0.213419786796414
20120119 0:00,-2.314402973,2.04473228704021,-3.133923783,2.63816008649959,0.162954607170434
20120119 1:00,-2.092916487,2.41490173107002,-2.824958166,3.11717299561676,0.124894274392289
20120119 2:00,-1.579270633,2.56451780014978,-2.1192039,3.29436561605196,0.248472882030008
20120119 3:00,-1.236958798,2.79233492477445,-1.660347166,3.59290102871262,0.58622308453496
20120119 4:00,-1.028579586,3.2356896694341,-1.388294036,4.19760600321369,0.569401357642216
20120119 5:00,-1.011838008,3.78826737597055,-1.403666901,4.96865507036822,0.600413482127581
20120119 6:00,-1.140427574,4.30336027902266,-1.63006728,5.70675675685225,0.399116613889381
20120119 7:00,-1.301431683,4.72377173879103,-1.898859499,6.38900861512655,0.496099983400169
20120119 8:00,-1.529758307,4.65429559440194,-2.250106176,6.49307412236627,0.394981667395361
20120119 9:00,-1.762359377,3.85289634749528,-2.841728565,5.94140639479818,0.535663934424462
20120119 10:00,-1.692543436,2.99300788135874,-3.398878467,5.64367457678802,0.369420156158587
20120119 11:00,-1.712134644,2.80364499479128,-3.553538808,5.38210451805035,0.276383793225033
20120119 12:00,-1.720683535,2.53737363210939,-3.733354747,4.96302990781472,0.288036827793032
20120119 13:00,-1.712490848,2.38549554902627,-3.852145069,4.79990019376327,0.288224783493626
20120119 14:00,-1.849985508,2.27498000771898,-4.103701045,4.65043158877031,0.24123672224565
20120119 15:00,-2.05836472,2.12665651806973,-4.485693453,4.3426548376289,0.19077154261967
20120119 16:00,-2.230054943,1.9595906266783,-4.808989467,3.985858813,0.20035710551904
20120119 17:00,-2.298089865,1.90045511773317,-4.875139371,3.8167021388768,0.111643638466575
20120119 18:00,-2.440927582,1.99093567786779,-4.902158347,3.83799739711505,0.0984869835479205
20120119 19:00,-3.018333913,2.35641251184014,-5.187720964,3.94367009365577,0.0924725105633272
20120119 20:00,-2.999098909,2.19904096617742,-5.189584341,3.71946718616633,0.124330416760793
20120119 21:00,-3.300803512,2.51539978179098,-4.857437284,3.61821426020336,0.188234184856318
20120119 22:00,-3.104891432,2.45787999713397,-4.36364222,3.38637720353418,0.164552202214625
20120119 23:00,-2.896156016,2.43170526366645,-3.983047345,3.25940924875522,0.287754901607918
20120120 0:00,-2.660705316,2.56774924872601,-3.635061578,3.38758259550993,0.333239346714253
20120120 1:00,-1.812916043,3.02580198840642,-2.452145209,3.96566789544213,0.362935803392794
20120120 2:00,-1.513829705,3.0459663382731,-2.045992467,3.96791338509119,0.38840333888378
20120120 3:00,-1.272379796,3.00832621852196,-1.726617725,3.90189598940876,0.372051493876743
20120120 4:00,-1.057099942,3.11620549030871,-1.448848874,4.03752356421212,0.430410667716619
20120120 5:00,-0.916903221,3.49529526780232,-1.282425312,4.567010023,0.484540919316689
20120120 6:00,-0.926561217,3.88715580021149,-1.332748627,5.12928063158619,0.49262285555188
20120120 7:00,-0.987936226,4.3243861198207,-1.452415093,5.80741850560299,0.541960329385153
20120120 8:00,-1.207266208,4.6913772873943,-1.824886877,6.52777158502217,0.556526629960928
20120120 9:00,-1.258360124,4.48368448376748,-2.086013371,6.80711049736551,0.432290189998178
20120120 10:00,-1.100093603,4.01788800184714,-2.101466988,6.96384567487006,0.553143479962937
20120120 11:00,-1.347774477,3.87707362527815,-2.503261018,6.76399709610352,0.539235018025715
20120120 12:00,-1.805750433,3.63812607935798,-3.381739681,6.48600547754961,0.550512163289858
20120120 13:00,-2.232571562,3.5551161724068,-4.12985322,6.28480960499363,0.573536308345251
20120120 14:00,-2.26528413,3.2539952143977,-4.34977007,5.96011180173923,0.581994163347406
20120120 15:00,-2.143468757,2.96530893880637,-4.240406015,5.60173165374889,0.532844642057965
20120120 16:00,-2.388345697,3.17535424991764,-4.446057989,5.65337791567732,0.44817214785824
20120120 17:00,-2.801458702,3.17031316245097,-4.94493243,5.46340949136666,0.511700015075117
20120120 18:00,-2.936359102,3.09469685045091,-5.153754377,5.24380060368837,0.60088336190878
20120120 19:00,-3.124534257,3.1881250048332,-5.345933967,5.30891980351117,0.489615625373107
20120120 20:00,-3.429540013,3.30642252405107,-5.604682982,5.27838114428392,0.630297894506715
20120120 21:00,-4.075068027,3.75541538108251,-6.098406218,5.5011337174709,0.641950931179221
20120120 22:00,-4.286609302,3.77053864348252,-6.175278054,5.3533804985626,0.888074418512249
20120120 23:00,-4.23645003,3.59275629215794,-5.987853423,5.01925163878214,0.919650380636284
20120121 0:00,-4.242369447,3.3793502560689,-5.91296282,4.65862600114274,0.873320152765594
20120121 1:00,-4.013469687,3.83542045699903,-5.560900439,5.22222658410302,0.664223268163793
20120121 2:00,-4.02253026,3.68916267581991,-5.557599366,4.96832813462135,0.746452380345958
